,train_summaries,test_summaries,trial_id,parent_study_id
0,1071.089599609375,1088.471923828125,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
1,974.482666015625,996.6146240234375,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
2,888.0723266601562,914.3798217773438,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
3,811.0089111328125,840.9476928710938,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
4,742.3712158203125,775.4588623046875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
5,681.2742919921875,717.0908813476562,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
6,627.2124633789062,665.1770629882812,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
7,579.3070068359375,619.0992431640625,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
8,537.1738891601562,578.2725219726562,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
9,500.134033203125,542.1771850585938,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
10,467.73394775390625,510.3612060546875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
11,439.41705322265625,482.3828430175781,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
12,414.8168640136719,457.802734375,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
13,393.6524353027344,436.24029541015625,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
14,375.3013610839844,417.3661193847656,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
15,359.5428161621094,400.8869323730469,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
16,346.1045837402344,386.505859375,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
17,334.6185302734375,374.02783203125,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
18,324.7733154296875,363.0874938964844,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
19,316.5203552246094,353.59002685546875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
20,309.49517822265625,345.3191833496094,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
21,303.4273681640625,338.0589294433594,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
22,298.3544921875,331.7228698730469,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
23,293.9488220214844,326.14410400390625,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
24,290.3470458984375,321.3585205078125,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
25,287.25103759765625,317.14764404296875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
26,284.4563293457031,313.44085693359375,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
27,282.08563232421875,310.1466369628906,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
28,280.03680419921875,307.20843505859375,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
29,278.1685791015625,304.5599670410156,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
30,276.6228942871094,302.3504943847656,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
31,275.1908264160156,300.31951904296875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
32,273.9311218261719,298.526123046875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
33,272.8421936035156,296.9224548339844,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
34,271.81219482421875,295.49078369140625,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
35,270.87689208984375,294.219970703125,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
36,269.98907470703125,293.06744384765625,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
37,269.248046875,292.02850341796875,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
38,268.56866455078125,291.1280822753906,model_20211004-214149-31faedcba0-32e3104684,model_20211004-214149-31faedcba0
