,train_summaries,test_summaries,trial_id,parent_study_id
0,1065.7313232421875,1110.271728515625,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
1,1011.676025390625,1057.49169921875,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
2,960.7481689453125,1007.7406616210938,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
3,912.7695922851562,960.8421020507812,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
4,867.603271484375,916.6592407226562,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
5,825.084716796875,875.05078125,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
6,785.0633544921875,835.876953125,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
7,747.4593505859375,798.9918823242188,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
8,712.1153564453125,764.305908203125,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
9,678.932861328125,731.6738891601562,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
10,647.786376953125,700.9859008789062,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
11,618.5554809570312,672.1463012695312,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
12,591.1417846679688,645.0390014648438,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
13,565.5089111328125,619.64697265625,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
14,541.5111083984375,595.8031005859375,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
15,519.0833740234375,573.4432373046875,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
16,498.1144714355469,552.4840087890625,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
17,478.540283203125,532.8125610351562,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
18,460.3030700683594,514.4345703125,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
19,443.3245544433594,497.2251892089844,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
20,427.5529479980469,481.1646423339844,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
21,412.8593444824219,466.1106872558594,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
22,399.243408203125,452.0763244628906,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
23,386.6318664550781,438.97650146484375,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
24,374.9034118652344,426.68695068359375,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
25,364.0751037597656,415.2496337890625,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
26,354.09088134765625,404.61114501953125,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
27,344.84661865234375,394.6697082519531,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
28,336.3668518066406,385.4358215332031,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
29,328.541748046875,376.8067932128906,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
30,321.32635498046875,368.74774169921875,model_20210816-170103-c8cdf8aa1a-45878244f0,model_20210816-170103-c8cdf8aa1a
