,train_summaries,test_summaries,trial_id,parent_study_id
0,755.8065185546875,776.0270385742188,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
1,715.1399536132812,736.5211791992188,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
2,676.9554443359375,699.4415283203125,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
3,641.1212768554688,664.6260986328125,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
4,607.4977416992188,631.97802734375,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
5,575.9684448242188,601.3726806640625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
6,546.4087524414062,572.662353515625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
7,518.7288818359375,545.7833862304688,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
8,492.8207702636719,520.6281127929688,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
9,468.58172607421875,497.0749206542969,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
10,445.938232421875,475.03802490234375,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
11,424.7813415527344,454.4549255371094,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
12,405.0042724609375,435.2275695800781,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
13,386.59173583984375,417.2652893066406,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
14,369.4218444824219,400.5127258300781,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
15,353.4654846191406,384.906494140625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
16,338.62353515625,370.3655090332031,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
17,324.8271179199219,356.82916259765625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
18,312.0181884765625,344.24468994140625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
19,300.1349792480469,332.52215576171875,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
20,289.17236328125,321.67218017578125,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
21,279.0108947753906,311.6008605957031,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
22,269.6224060058594,302.2578125,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
23,260.9917907714844,293.6085510253906,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
24,253.0400390625,285.607421875,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
25,245.6865997314453,278.17437744140625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
26,238.94076538085938,271.29693603515625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
27,232.80825805664062,264.976806640625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
28,227.1258544921875,259.1250915527344,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
29,221.91616821289062,253.7108154296875,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
30,217.1243133544922,248.68104553222656,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
31,212.76971435546875,244.07901000976562,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
32,208.80763244628906,239.83895874023438,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
33,205.18319702148438,235.91004943847656,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
34,201.8546905517578,232.2722625732422,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
35,198.79734802246094,228.88011169433594,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
36,196.0118408203125,225.7699432373047,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
37,193.5398406982422,222.94732666015625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
38,191.126708984375,220.22845458984375,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
39,189.01414489746094,217.79852294921875,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
40,187.12448120117188,215.56753540039062,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
41,185.35183715820312,213.48487854003906,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
42,183.78623962402344,211.58697509765625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
43,182.33607482910156,209.82301330566406,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
44,181.0214080810547,208.2060089111328,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
45,179.81524658203125,206.70220947265625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
46,178.69778442382812,205.2960968017578,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
47,177.7055206298828,203.9989471435547,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
48,176.75537109375,202.7890625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
49,175.89710998535156,201.6444549560547,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
50,175.14950561523438,200.61993408203125,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
51,174.41763305664062,199.66018676757812,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
52,173.77259826660156,198.77232360839844,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
53,173.07176208496094,197.90684509277344,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
54,172.49392700195312,197.1265106201172,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
55,171.96864318847656,196.41944885253906,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
56,171.48614501953125,195.7654571533203,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
57,171.03274536132812,195.14340209960938,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
58,170.62684631347656,194.56300354003906,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
59,170.2263641357422,193.9949188232422,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
60,169.86669921875,193.48782348632812,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
61,169.49105834960938,192.99366760253906,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
62,169.1859588623047,192.5529022216797,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
63,168.85145568847656,192.11813354492188,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
64,168.55914306640625,191.7362518310547,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
65,168.3014373779297,191.35748291015625,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
66,168.04876708984375,191.01190185546875,model_20211014-135250-0768f0f922-30c916bf2e,model_20211014-135250-0768f0f922
