,train_summaries,test_summaries,trial_id,parent_study_id
0,798.933837890625,792.2294311523438,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
1,736.7706298828125,732.3152465820312,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
2,680.10302734375,677.6887817382812,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
3,628.4774780273438,627.8536987304688,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
4,581.5192260742188,582.4492797851562,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
5,538.8513793945312,541.1588745117188,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
6,500.1326599121094,503.58563232421875,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
7,465.0391540527344,469.4950866699219,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
8,433.3193664550781,438.58062744140625,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
9,404.64947509765625,410.5731201171875,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
10,378.8087463378906,385.27215576171875,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
11,355.60736083984375,362.42041015625,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
12,334.7896728515625,341.86370849609375,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
13,316.1842346191406,323.36004638671875,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
14,299.57421875,306.79522705078125,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
15,284.8245544433594,291.96795654296875,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
16,271.7077941894531,278.6856994628906,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
17,260.1607666015625,266.849365234375,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
18,249.889404296875,256.31402587890625,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
19,240.81178283691406,246.89901733398438,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
20,232.82620239257812,238.5391082763672,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
21,225.77540588378906,231.14178466796875,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
22,219.58311462402344,224.556396484375,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
23,214.24610900878906,218.78952026367188,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
24,209.5289306640625,213.65890502929688,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
25,205.3669891357422,209.14834594726562,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
26,201.81253051757812,205.16575622558594,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
27,198.6585235595703,201.6533660888672,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
28,195.85153198242188,198.56411743164062,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
29,193.43856811523438,195.8179473876953,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
30,191.30294799804688,193.39663696289062,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
31,189.37420654296875,191.1871337890625,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
32,187.7151336669922,189.27774047851562,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
33,186.2021484375,187.5484161376953,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
34,184.93316650390625,186.07887268066406,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
35,183.7445068359375,184.7616424560547,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
36,182.69517517089844,183.5772247314453,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
37,181.6915740966797,182.47402954101562,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
38,180.84408569335938,181.52951049804688,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
39,180.06381225585938,180.69309997558594,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
40,179.4035186767578,179.95571899414062,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
41,178.7841796875,179.29290771484375,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
42,178.2521514892578,178.6865692138672,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
43,177.6956329345703,178.12364196777344,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
44,177.24850463867188,177.64208984375,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
45,176.74560546875,177.18734741210938,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
46,176.23500061035156,176.71731567382812,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
47,175.8087158203125,176.3480987548828,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
48,175.43528747558594,176.0030975341797,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
49,175.1105499267578,175.70138549804688,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
50,174.73623657226562,175.39085388183594,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
51,174.32737731933594,175.13427734375,model_20210903-125529-26ff2d2fe1-47e6f6ec1c,model_20210903-125529-26ff2d2fe1
