,train_summaries,test_summaries,trial_id,parent_study_id
0,872.3026733398438,861.8063354492188,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
1,801.3522338867188,794.5361328125,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
2,736.9043579101562,733.428955078125,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
3,678.3890380859375,677.926025390625,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
4,625.3182983398438,627.535888671875,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
5,577.2637329101562,581.8479614257812,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
6,533.7828979492188,540.5003662109375,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
7,494.56011962890625,503.1302185058594,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
8,459.1909484863281,469.3663024902344,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
9,427.3845520019531,438.9033203125,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
10,398.82049560546875,411.47003173828125,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
11,373.2419738769531,386.8040466308594,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
12,350.3896789550781,364.68243408203125,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
13,330.0407409667969,344.88592529296875,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
14,311.89019775390625,327.0604553222656,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
15,295.84893798828125,311.2151184082031,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
16,281.69525146484375,297.0926208496094,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
17,269.1773376464844,284.46600341796875,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
18,258.2318420410156,273.2977600097656,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
19,248.59706115722656,263.3505554199219,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
20,240.1653594970703,254.5135040283203,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
21,232.86703491210938,246.72666931152344,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
22,226.38328552246094,239.7241668701172,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
23,220.80691528320312,233.5712127685547,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
24,216.0072021484375,228.16143798828125,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
25,211.79673767089844,223.33859252929688,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
26,208.2213897705078,219.11996459960938,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
27,205.10879516601562,215.36636352539062,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
28,202.41845703125,212.05494689941406,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
29,200.05152893066406,209.11111450195312,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
30,197.9819793701172,206.51315307617188,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
31,196.21372985839844,204.20352172851562,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
32,194.6357879638672,202.1254119873047,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
33,193.2431182861328,200.21975708007812,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
34,192.02236938476562,198.5279541015625,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
35,190.9243621826172,196.99319458007812,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
36,189.9609832763672,195.6528778076172,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f
