,train_summaries,test_summaries,trial_id,parent_study_id
0,1147.31640625,1099.25146484375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
1,1094.2247314453125,1046.565673828125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
2,1043.9840087890625,996.6617431640625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
3,996.4654541015625,949.4937744140625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
4,951.518310546875,904.9469604492188,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
5,909.0374145507812,862.8416137695312,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
6,868.9053955078125,823.0985107421875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
7,831.0120239257812,785.5870971679688,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
8,795.241455078125,750.2147827148438,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
9,761.490966796875,716.9085693359375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
10,729.6732177734375,685.5430297851562,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
11,699.6828002929688,656.0376586914062,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
12,671.43408203125,628.27392578125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
13,644.8822021484375,602.1834716796875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
14,619.8695678710938,577.7491455078125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
15,596.3672485351562,554.8284912109375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
16,574.3171997070312,533.366943359375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
17,553.597900390625,513.2432250976562,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
18,534.2393188476562,494.4881896972656,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
19,516.0731811523438,477.0244140625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
20,499.0989990234375,460.6974792480469,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
21,483.21136474609375,445.5228576660156,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
22,468.39947509765625,431.4798583984375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
23,454.5522766113281,418.4093322753906,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
24,441.6647644042969,406.3236999511719,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
25,429.68115234375,395.1255187988281,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
26,418.5523376464844,384.84381103515625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
27,408.1833190917969,375.3308410644531,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
28,398.5667419433594,366.57177734375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
29,389.671630859375,358.5506286621094,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
30,381.4123229980469,351.1700744628906,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
31,373.74700927734375,344.457763671875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
32,366.7171630859375,338.322509765625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
33,360.1750793457031,332.74615478515625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
34,354.1631164550781,327.6683044433594,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
35,348.5986022949219,323.02862548828125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
36,343.4718933105469,318.78887939453125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
37,338.7217102050781,314.97406005859375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
38,334.3362121582031,311.5626525878906,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
39,330.2823181152344,308.44683837890625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
40,326.56500244140625,305.6224060058594,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
41,323.14849853515625,303.0788879394531,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
42,319.9350280761719,300.7665100097656,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
43,316.93255615234375,298.6628723144531,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
44,314.238525390625,296.8100891113281,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
45,311.7231140136719,295.1393127441406,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
46,309.4136047363281,293.6387939453125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
47,307.28887939453125,292.2762145996094,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
48,305.35479736328125,291.0845947265625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
49,303.5657653808594,290.0069580078125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
50,301.8660888671875,289.0342712402344,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
51,300.3403625488281,288.1777038574219,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
52,298.89337158203125,287.43450927734375,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
53,297.5155944824219,286.7279357910156,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
54,296.2317199707031,286.12115478515625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
55,295.1145324707031,285.6181640625,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
56,294.0187072753906,285.12713623046875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
57,293.018798828125,284.7060852050781,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
58,292.04681396484375,284.31463623046875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
59,291.15045166015625,283.9908752441406,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
60,290.2452087402344,283.7065734863281,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
61,289.4801940917969,283.47137451171875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
62,288.7403564453125,283.25439453125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
63,288.0682067871094,283.0634460449219,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
64,287.3742980957031,282.8935852050781,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
65,286.7327880859375,282.7381896972656,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
66,286.1299133300781,282.5946044921875,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
67,285.5755310058594,282.50860595703125,model_20210920-165046-5b7450ff9b-b25c9eb12b,model_20210920-165046-5b7450ff9b
