,train_summaries,test_summaries,trial_id,parent_study_id
0,701.8306884765625,745.4099731445312,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
1,667.2588500976562,709.2606201171875,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
2,634.6483764648438,675.1453247070312,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
3,603.8968505859375,642.9559936523438,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
4,574.9119873046875,612.5809936523438,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
5,547.6006469726562,583.9276733398438,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
6,521.8854370117188,556.9346923828125,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
7,497.683837890625,531.489501953125,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
8,474.9215087890625,507.52337646484375,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
9,453.5238037109375,484.9713439941406,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
10,433.4215393066406,463.75445556640625,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
11,414.55584716796875,443.7937316894531,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
12,396.8592834472656,425.0438232421875,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
13,380.2828674316406,407.4457092285156,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
14,364.76239013671875,390.93017578125,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
15,350.244384765625,375.4297180175781,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
16,336.681396484375,360.9209899902344,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
17,324.020263671875,347.32403564453125,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
18,312.210205078125,334.60601806640625,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
19,301.2260437011719,322.7363586425781,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
20,291.00640869140625,311.6568603515625,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
21,281.5120849609375,301.3152160644531,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
22,272.70306396484375,291.67657470703125,model_20210830-210457-610cbd8795-acae740baa,model_20210830-210457-610cbd8795
