,train_summaries,test_summaries,trial_id,parent_study_id
0,626.8057861328125,625.1797485351562,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
1,596.5344848632812,596.2684936523438,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
2,567.8840942382812,568.8975830078125,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
3,540.7706909179688,542.9903564453125,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
4,515.12939453125,518.4788208007812,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
5,490.8808898925781,495.30255126953125,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
6,467.95037841796875,473.397216796875,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
7,446.28070068359375,452.683837890625,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
8,425.81072998046875,433.109130859375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
9,406.48486328125,414.64105224609375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
10,388.2451477050781,397.1927185058594,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
11,371.04071044921875,380.74163818359375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
12,354.8216857910156,365.20367431640625,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
13,339.54290771484375,350.5611267089844,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
14,325.1513366699219,336.75677490234375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
15,311.60467529296875,323.7557067871094,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
16,298.86444091796875,311.50604248046875,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
17,286.8929138183594,299.9996032714844,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
18,275.6622009277344,289.17352294921875,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
19,265.12969970703125,279.0003356933594,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
20,255.25901794433594,269.4455261230469,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
21,246.01986694335938,260.4853820800781,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
22,237.37046813964844,252.07192993164062,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
23,229.28944396972656,244.1859130859375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
24,221.74317932128906,236.81629943847656,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
25,214.70143127441406,229.91030883789062,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
26,208.1394805908203,223.44873046875,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
27,202.03228759765625,217.41563415527344,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
28,196.36180114746094,211.77452087402344,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
29,191.08843994140625,206.50936889648438,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
30,186.19163513183594,201.59866333007812,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
31,181.6361846923828,197.0055389404297,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
32,177.4280242919922,192.73825073242188,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
33,173.544921875,188.7610321044922,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
34,169.94871520996094,185.05667114257812,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
35,166.61819458007812,181.6110076904297,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
36,163.51953125,178.39657592773438,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
37,160.6641082763672,175.39901733398438,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
38,158.04946899414062,172.63026428222656,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
39,155.6505889892578,170.0550994873047,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
40,153.4254608154297,167.65188598632812,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
41,151.37501525878906,165.42942810058594,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
42,149.50161743164062,163.364501953125,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
43,147.76528930664062,161.43319702148438,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
44,146.1727294921875,159.648681640625,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
45,144.72279357910156,157.9985809326172,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
46,143.38526916503906,156.4659881591797,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
47,142.1396026611328,155.03395080566406,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
48,140.9976348876953,153.6924285888672,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
49,139.93605041503906,152.45498657226562,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
50,138.99099731445312,151.31382751464844,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
51,138.1162567138672,150.24441528320312,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
52,137.302001953125,149.2401580810547,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
53,136.5430450439453,148.30653381347656,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
54,135.85888671875,147.44358825683594,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
55,135.21913146972656,146.64585876464844,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
56,134.65321350097656,145.89862060546875,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
57,134.07542419433594,145.17897033691406,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
58,133.56285095214844,144.51925659179688,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
59,133.07354736328125,143.9006805419922,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
60,132.61346435546875,143.31927490234375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
61,132.21726989746094,142.78707885742188,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
62,131.83856201171875,142.28453063964844,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
63,131.4926300048828,141.823974609375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
64,131.13673400878906,141.36134338378906,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
65,130.81361389160156,140.94908142089844,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
66,130.5366668701172,140.56654357910156,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
67,130.24757385253906,140.19032287597656,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
68,129.97607421875,139.8222198486328,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
69,129.71189880371094,139.4875946044922,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
70,129.44979858398438,139.1676483154297,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
71,129.21766662597656,138.87318420410156,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
72,129.00506591796875,138.58685302734375,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
73,128.7783966064453,138.32350158691406,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
74,128.5440216064453,138.07162475585938,model_20211007-133211-dfc9abf36d-6e2628450c,model_20211007-133211-dfc9abf36d
