,train_summaries,test_summaries,trial_id,parent_study_id
0,755.3093872070312,782.7714233398438,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
1,710.1358642578125,738.6856689453125,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
2,668.0006103515625,697.55078125,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
3,628.711669921875,659.1802978515625,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
4,592.101806640625,623.3952026367188,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
5,558.0078735351562,590.045166015625,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
6,526.2660522460938,558.9766235351562,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
7,496.7365417480469,530.0555419921875,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
8,469.29290771484375,503.1606750488281,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
9,443.7991027832031,478.15380859375,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
10,420.1644287109375,454.9136657714844,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
11,398.28448486328125,433.3287353515625,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
12,378.003173828125,413.3114013671875,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
13,359.2416687011719,394.7314147949219,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
14,341.9432067871094,377.5666198730469,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
15,325.9842224121094,361.6798400878906,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
16,311.2803649902344,346.97540283203125,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
17,297.7604675292969,333.3679504394531,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
18,285.3575744628906,320.84197998046875,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
19,273.99017333984375,309.2911682128906,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
20,263.60009765625,298.6704406738281,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
21,254.1158905029297,288.8998718261719,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
22,245.48854064941406,279.92138671875,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
23,237.61373901367188,271.6534423828125,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
24,230.47378540039062,264.0778503417969,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
25,223.9711151123047,257.12860107421875,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
26,218.07473754882812,250.74693298339844,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
27,212.77317810058594,244.9364776611328,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
28,207.95079040527344,239.58399963378906,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
29,203.58958435058594,234.65464782714844,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
30,199.68023681640625,230.183837890625,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
31,196.1585235595703,226.0935821533203,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
32,192.94638061523438,222.31443786621094,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
33,190.0325469970703,218.8446502685547,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
34,187.47381591796875,215.72727966308594,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
35,185.14181518554688,212.8551483154297,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
36,183.0638427734375,210.21994018554688,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
37,181.15574645996094,207.79942321777344,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
38,179.44805908203125,205.5769805908203,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
39,177.89895629882812,203.54188537597656,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
40,176.4610595703125,201.64576721191406,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
41,175.18496704101562,199.9047088623047,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
42,174.07814025878906,198.3417205810547,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
43,173.03990173339844,196.90249633789062,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
44,172.07627868652344,195.5695037841797,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
45,171.2214813232422,194.3302764892578,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
46,170.46080017089844,193.214111328125,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
47,169.7540283203125,192.202880859375,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
48,169.09512329101562,191.2486572265625,model_20210819-193838-2e262ba474-ed0ec2d47e,model_20210819-193838-2e262ba474
